OrgUnit_ID,OrgUnit_Code,Facility,Country,Country_Code,County,County_Code,SubCounty,SubCounty_Code,Ward,Ward_Code
m4peQGUbHOn,18025,Nayrus Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
lpFeJmvOTyj,11708,Neighbours Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
rwizZUrnCNp,33559,Nephromed Limited (Mvita),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
BczsGooFGWd,19077,New Age VCT,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
EGLsWYmCYGh,11428,New Jamii Medical Clinic (Kilindini),Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Port Reitz Ward,KE_Ward_1
CHAKtcekQe4,18311,New Mtongwe Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
s6mnfBaYCYX,11709,New Nyali Paeds Hospital,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Ziwa La Ng'ombe Ward,KE_Ward_17
ByGuJFYk9Xh,11710,New Road Medical Care,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
LcHNxRB7TE9,24021,New Shepherd Community Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
i86P74jhdNr,31303,Nguu Tatu Baharini Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mwakirunge Ward,KE_Ward_12
KTMLdFBxIG6,11716,Nguuni Health Centre,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mtopanga Ward,KE_Ward_13
WHvhP2h8S2l,11722,Nyali Barracks Dispensary,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
rgWuhJJ55fN,23305,Nyali Bridge Hospital,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
wgeumTY9aFJ,16543,Nyali Children Hospital,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Ziwa La Ng'ombe Ward,KE_Ward_17
gg5GV5XhUp7,19065,Nyali Childrens Hospital (Likoni),Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
clAXMkgRFCz,11721,Nyali Health Care Limited,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Ziwa La Ng'ombe Ward,KE_Ward_17
xs2q0Tlmf5t,24123,Nyali Healthcare Limited (Bamburi),Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
Xo1TUgvkC3g,16794,Nyumbani Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
RxiVTz34MLx,20085,Ocean Breeze Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
lkbbypMhvGJ,32613,Ocean City Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
rhqTkEJv368,33163,Ocean Eye Centre Limited,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
NJ5paIzMsJE,30230,Okoa Community Hospital,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
QOgmD5WtQLd,18870,Optimum Care Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
JhWy0OwguCi,11731,Palani Health Care Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Magogoni Ward,KE_Ward_14
lp72hq99oou,28969,Palm View Medical Center,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
L1Eku05VE6M,11732,Pamar Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mjambere Ward,KE_Ward_9
f61RWaRWCfA,11734,Pandya Memorial Hospital,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
a4MvJ3FPYEt,24641,ParkYard Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
n9b0bUKBIZS,22849,Patema Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
guXolxNtiPK,11736,Pendo Medical Clinic (Kilindini),Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
JD9tJF1aoP9,31472,Pezu Medical Care,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
glofwmDzaJ9,31471,Pezu Medical Care,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
vBmOeEcxJXU,28887,Plasma Technologies LTD,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
QTf6ecwqoJh,23652,Platinum Healthcare Centre,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
EDSAR4KZ79I,25651,Ponacare Medical LTD,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
P6y2xKq0Lvx,21886,Poneni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
jSwFjgN4QVO,11739,Port Health Dispensary (Kilindini),Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
fVCmIZkRaTq,11741,Port Reitz Mtc Dispensary,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
K6JHRvs7bAu,11740,Port Reitz Sub County Hospital,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
q50PIi8JkSq,34485,Portreitz West Hospital,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
pezVLGQqKu1,20742,Portreitz Youth Friendly Centre,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
MMAgCPIhRD8,11742,Precious Seed Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
NC3bbY0H8cf,24022,Premier Hospital Limited,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Ziwa La Ng'ombe Ward,KE_Ward_17
aLiqrCG2HPu,20748,Prima Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
JUdmlPUV8pw,29930,Project Mercy Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
CS4PvxIXZeo,31466,Pwani DermCare Cinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
M7buWU2CXXw,,Pwani Lions Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
iM48NtgCfPO,18211,Railways Dispensary (Mombasa),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
x899NiCHXrg,11754,Ranatu Dispensary,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
FY9eDc5tLhB,24517,Raycos Health Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
EFP36EYgHR8,25085,ReaMeadica Health,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
wE5btrusNNc,17620,Reachout Center Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
Hq7CH7OKH2F,20741,Regional Blood Transfusion Centre (Mombasa),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
uInc9JfQBCh,23654,Rehema Medical Clinic (Kisauni),Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mjambere Ward,KE_Ward_9
WUar8r4gqIF,28644,Rima Serene Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
RDsMnBLuk0L,28327,Royal Community Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Ziwa La Ng'ombe Ward,KE_Ward_17
QBBBh9xZzSE,11762,Sacred Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
uhkDTOxCPTQ,18044,Sahla Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
FS1fWvqY7vF,26444,Saifee Foundation Medical  Centre,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
QsjUYhbQHFq,11765,Saifee Foundation Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
VdR31L9hJIh,31540,Saifi Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Bofu Ward,KE_Ward_23
jeNlOKxkfT2,21112,Salaam Hospital,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
gkOTO2R1ooi,33164,Salamat Medical Center,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
gI2BW3opeWt,11767,Samba Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
TrjEg54NmJL,26629,Samna Medicals Imaging and Diagnostic centre,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
QFvQazQx4Lf,11770,Santa Maria Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
iCZTk27AHph,11771,Sau Health Services,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Likoni Ward,KE_Ward_24
n9BtQGYnUU3,11772,Savana Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mjambere Ward,KE_Ward_9
LE41inNgUSw,20904,Savani Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
gaDd45C9ITN,18459,Savannah Likoni Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Bofu Ward,KE_Ward_23
XBVHcByduVe,11774,Sayyida Fatimah Hospital,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
DgJ1YrtEYbS,,Sdv Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
eFXM0R5IBB4,17630,Seaside Nursing Home,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
LWEKeYilUV6,11779,Senior Staff Medical Clinic (MCM),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
ZFIa5uDxwa1,18749,Serena Beach Hotel Staff Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
c0fOURJkuLB,11773,Sevani Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Shika Adabu Ward,KE_Ward_22
cauW9m3HZDd,11781,Shalom Health Services,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
eIMBOjOJCt4,11783,Shanzu Teachers College Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
HM7FwWSREWQ,18019,Sheikh Nurein Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
m422RPU7jvk,23053,Shelly Beach Hospital,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
llYymLuUzTt,17761,Shelly Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
HqFDy2vEQz6,11785,Shika Adabu (MCM) Dispensary,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Shika Adabu Ward,KE_Ward_22
AL6riIcgPWI,32291,Shiloh Eye Associates Ltd,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
TO9QniaBqmg,11786,Shiloh Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
lvOFSMPRerh,11397,Shimo Borstal Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
xFwky80rnjq,11393,Shimo La Tewa Annex GK Prison Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
k8PiFOYOIQQ,11788,Shimo La Tewa High School Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
VggeFqrM33b,34490,Shimo La Tewa Mat Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
gvaEWrl758j,11395,Shimo-La Tewa Health Centre (GK Prison),Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
VjJyaD90PBo,11793,Shukrani Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kongowea Ward,KE_Ward_19
UuvEzG4s7rr,11797,Singawa Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Bofu Ward,KE_Ward_23
tSF1ZbrmYSm,11798,Single Cell Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
Gq0ykxiQH84,30287,Siri Guru Singh Sabha-Guru Nanak Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
icQIFFszG7L,11775,Skans Health Care Centre,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mjambere Ward,KE_Ward_9
Ufy9sJBrH4X,25094,Smart Jamii Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
ED3u5AzYb2I,34012,Sosbreamy Health Care,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
k4u1ousOabz,17470,Soweto Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Port Reitz Ward,KE_Ward_1
tg7sOgsXBaM,24327,Sparcare Outpatient Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
bDJqGmvzpi8,11807,Spark Health Services,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
IiWgYaVSKUQ,11809,St Ann's Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Port Reitz Ward,KE_Ward_1
NPVtbDKkipT,23470,St Carol Medical Healthcare Services,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
Weps80ifHgT,11811,St Charles Clinic (Kilindini),Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
wNjdLhsWlAS,11813,St Elizabeth Medical Clinic Bakarani,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mjambere Ward,KE_Ward_9
ECcMab2MIEm,11814,St Emmanuel Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
DP3GTv27eGY,11815,St Grace Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
T99iA0NKS3P,11816,St Hillarias Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
Ls0CsJfzN5R,11819,St Margaret Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
kH9TFsZrw0d,21385,St Michael Medical Clinic-Nyali,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Ziwa La Ng'ombe Ward,KE_Ward_17
GrKOEQVUc8L,18305,St Patricks Dispensary,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
Olzv2HHIgHx,18843,St Richard's Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
eUtPAJRaZMI,18435,St Thomas Maternity Hospital,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
yaMPGTdvOOG,28715,St Thomas Maternity Hospital - Ferry Branch,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
Z3jyrXPbIct,11827,St Valentine Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
py5vYZIHN6z,11828,St Valeria Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
D80t42Hbqv6,34109,St. Margrets Dermacare Clinic Ltd,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
dThKZSXjWnt,34340,St. Vincent Medimaxcare Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
jlCQYo22VgB,23294,Stadium Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
ASHqNbUEAIh,20506,Stage View Medical Clinic (Likoni),Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
bKNoJXJZYXg,11831,State House Dispensary (Mombasa),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
ShDKJz7gtM5,18018,Station Side Makupa Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
MuDVPrkGT72,23971,Stejon Health care services,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Shika Adabu Ward,KE_Ward_22
VdkOhCzgoet,11834,Sunshine Medical Clinic (Kilindini),Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
bpp5KKmfV23,21911,Swalihat Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
TlMgSuTyJEn,29459,Tabasam Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
KqhvBLmJ8ne,34006,Taqwa Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
byhIbKdafth,26624,Tawakal Medical CLinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
CQTv4uOcjhE,17975,Tayabi Medical and Dental Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
ZPNlYeWI2El,17627,Technical University of Mombasa Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
kTyHkI72N35,26577,The Aga Khan Hospital Mombasa-Changamwe Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
D4br4pLN1NX,33808,The Consolata Royal Family Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Shika Adabu Ward,KE_Ward_22
lRUboAiCqqR,24029,The Half London Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
cu5ap6NNszm,19066,The Nyali Childrens Hospital (Mikindani),Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
K0JwnOB2Kkq,34110,The Royal Kaydee Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
R7pELzR50wD,11849,Thureya Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
GEXGFwAkMUG,17759,Timbwani Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Shika Adabu Ward,KE_Ward_22
Ykan5x9YzuI,18286,Tom Mboya School CP Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
jQYCLl1pCIx,11854,Tononoka Administration Police Dispensary & VCT,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
XNC30RIDLbz,11223,Tononoka Ap Dispensary (Tononoka),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
RuPpZGTJfQs,18343,Tononoka Cpc,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
SmFUL67Hxjk,27319,Tooth Doctor Nyali,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
nNPlNb1LQhe,27318,Tooth Doctor Nyali,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
iCU6m2TTKZF,32289,Top Health Medical Centre Likoni,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
KEB48pgQZ5g,17946,Top Hill Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
dbNZ9a0I4gW,11856,Travellers Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
p7OxeJQ5XoL,11858,Trinity Medical Clinic (Changamwe),Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
Sr1PmoSNFhb,11862,Tudor Health Care,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
IG5rFOihVBh,26189,Tudor Health Care Ltd Miritini,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
baW6Hj8Op7U,26190,Tudor Health Care Magongo,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Port Reitz Ward,KE_Ward_1
AiKi0TUnNwn,24126,Tudor Healthcare Kisauni,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
WsEZJltvMfy,24122,Tudor Healthcare Nyali,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
VCcnYLrHudb,19069,Tudor Healthcare Services (Mikindani),Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
QXYRGaSfPBL,11861,Tudor Sub County Hospital,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
